AC-ID,AC-TITLE,AAD-ID,AAD-TITLE,LABEL
specifier-2.2,Définir des cas d’utilisation,ELEC-15-4,Identifier les caractéristiques d'un systèmes à microprocesseur,0
specifier-2.2,Définir des cas d’utilisation,ELEC-17-1,Identifier les outils logiciel pour la mise en œuvre d'un système embarqué,0
specifier-2.2,Définir des cas d’utilisation,ELEC-17-2,Différencier les interfaces disponibles sur une carte électronique,0
specifier-2.2,Définir des cas d’utilisation,ELEC-17-3,Distinguer les protocoles de communication dans un système embarqué,0
specifier-2.2,Définir des cas d’utilisation,ELEC-17-4,Utiliser des actionneurs pour mettre en œuvre un système embarqué,0
specifier-2.2,Définir des cas d’utilisation,ELEC-17-5,Analyser des filtres analogiques passifs et actifs en terme de gain,0
specifier-2.2,Définir des cas d’utilisation,ELEC-31-2,Etablir une acquisition en choisissant le bon protocole de communication,0
specifier-2.2,Définir des cas d’utilisation,ELEC-31-4,Utiliser la modulation de largeur d'impulsions pour piloter des actionneurs,0
specifier-2.2,Définir des cas d’utilisation,ELEC-48-2,Programmer un système numérique pour générer un signal modulé en s'appuyant sur des paramètres pré-définis,0
specifier-2.2,Définir des cas d’utilisation,ELEC-48-3,Intégrer des requêtes d'interruptions dans un programme,0
specifier-2.2,Définir des cas d’utilisation,ELEC-48-4,Concevoir un programme avec du multithreading,0
specifier-2.2,Définir des cas d’utilisation,ELEC-52-1,Evaluer un capteur en fonction d'une documentation,0
specifier-2.2,Définir des cas d’utilisation,ELEC-52-2,Implémenter une application sur un système embarqué à l'aide de la documentation,0
specifier-2.2,Définir des cas d’utilisation,,,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-1-1,Distinguer les entrées/sorties sur un système à microprocesseur,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-1-2,Distinguer les signaux analogiques et numériques,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-1-3,Identifier les entrées/sorties d'un circuit logique,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-2-1,Identifier les priorités de tâches dans un systèmes embarqué,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-2-2,Traduire un cachier des charges en une table de vérité,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-2-3,Programmer des entrées/sorties d'un système embarqué,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-15-3,Différencier les capteurs en fonction de leurs propriétés et de la mesure physique,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-15-4,Identifier les caractéristiques d'un systèmes à microprocesseur,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-17-1,Identifier les outils logiciel pour la mise en œuvre d'un système embarqué,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-17-2,Différencier les interfaces disponibles sur une carte électronique,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-17-3,Distinguer les protocoles de communication dans un système embarqué,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-17-4,Utiliser des actionneurs pour mettre en œuvre un système embarqué,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-17-5,Analyser des filtres analogiques passifs et actifs en terme de gain,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-31-2,Etablir une acquisition en choisissant le bon protocole de communication,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-31-4,Utiliser la modulation de largeur d'impulsions pour piloter des actionneurs,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-48-2,Programmer un système numérique pour générer un signal modulé en s'appuyant sur des paramètres pré-définis,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-48-3,Intégrer des requêtes d'interruptions dans un programme,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-48-4,Concevoir un programme avec du multithreading,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-52-1,Evaluer un capteur en fonction d'une documentation,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,ELEC-52-2,Implémenter une application sur un système embarqué à l'aide de la documentation,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,,,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-1-1,Distinguer les entrées/sorties sur un système à microprocesseur,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-1-2,Distinguer les signaux analogiques et numériques,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-1-3,Identifier les entrées/sorties d'un circuit logique,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-2-1,Identifier les priorités de tâches dans un systèmes embarqué,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-2-2,Traduire un cachier des charges en une table de vérité,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-2-3,Programmer des entrées/sorties d'un système embarqué,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-15-3,Différencier les capteurs en fonction de leurs propriétés et de la mesure physique,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-15-4,Identifier les caractéristiques d'un systèmes à microprocesseur,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-17-1,Identifier les outils logiciel pour la mise en œuvre d'un système embarqué,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-17-2,Différencier les interfaces disponibles sur une carte électronique,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-17-3,Distinguer les protocoles de communication dans un système embarqué,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-17-4,Utiliser des actionneurs pour mettre en œuvre un système embarqué,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-17-5,Analyser des filtres analogiques passifs et actifs en terme de gain,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-31-2,Etablir une acquisition en choisissant le bon protocole de communication,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-31-4,Utiliser la modulation de largeur d'impulsions pour piloter des actionneurs,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-48-2,Programmer un système numérique pour générer un signal modulé en s'appuyant sur des paramètres pré-définis,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-48-3,Intégrer des requêtes d'interruptions dans un programme,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-48-4,Concevoir un programme avec du multithreading,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-52-1,Evaluer un capteur en fonction d'une documentation,0
specifier-3.1,Discriminer et hiérarchiser les demandes,ELEC-52-2,Implémenter une application sur un système embarqué à l'aide de la documentation,0
specifier-3.1,Discriminer et hiérarchiser les demandes,,,0
specifier-3.2,Définir la recette,ELEC-1-1,Distinguer les entrées/sorties sur un système à microprocesseur,0
specifier-3.2,Définir la recette,ELEC-1-2,Distinguer les signaux analogiques et numériques,0
specifier-3.2,Définir la recette,ELEC-1-3,Identifier les entrées/sorties d'un circuit logique,0
specifier-3.2,Définir la recette,ELEC-2-1,Identifier les priorités de tâches dans un systèmes embarqué,0
specifier-3.2,Définir la recette,ELEC-2-2,Traduire un cachier des charges en une table de vérité,0
specifier-3.2,Définir la recette,ELEC-2-3,Programmer des entrées/sorties d'un système embarqué,0
specifier-3.2,Définir la recette,ELEC-15-3,Différencier les capteurs en fonction de leurs propriétés et de la mesure physique,0
specifier-3.2,Définir la recette,ELEC-15-4,Identifier les caractéristiques d'un systèmes à microprocesseur,0
specifier-3.2,Définir la recette,ELEC-17-1,Identifier les outils logiciel pour la mise en œuvre d'un système embarqué,0
specifier-3.2,Définir la recette,ELEC-17-2,Différencier les interfaces disponibles sur une carte électronique,0
specifier-3.2,Définir la recette,ELEC-17-3,Distinguer les protocoles de communication dans un système embarqué,0
specifier-3.2,Définir la recette,ELEC-17-4,Utiliser des actionneurs pour mettre en œuvre un système embarqué,0
specifier-3.2,Définir la recette,ELEC-17-5,Analyser des filtres analogiques passifs et actifs en terme de gain,0
specifier-3.2,Définir la recette,ELEC-31-2,Etablir une acquisition en choisissant le bon protocole de communication,0
specifier-3.2,Définir la recette,ELEC-31-4,Utiliser la modulation de largeur d'impulsions pour piloter des actionneurs,0
specifier-3.2,Définir la recette,ELEC-48-2,Programmer un système numérique pour générer un signal modulé en s'appuyant sur des paramètres pré-définis,0
specifier-3.2,Définir la recette,ELEC-48-3,Intégrer des requêtes d'interruptions dans un programme,0
specifier-3.2,Définir la recette,ELEC-48-4,Concevoir un programme avec du multithreading,0
specifier-3.2,Définir la recette,ELEC-52-1,Evaluer un capteur en fonction d'une documentation,0
specifier-3.2,Définir la recette,ELEC-52-2,Implémenter une application sur un système embarqué à l'aide de la documentation,0
specifier-3.2,Définir la recette,,,0
specifier-3.3,Lister les tests fonctionnels,ELEC-1-1,Distinguer les entrées/sorties sur un système à microprocesseur,0
specifier-3.3,Lister les tests fonctionnels,ELEC-1-2,Distinguer les signaux analogiques et numériques,0
specifier-3.3,Lister les tests fonctionnels,ELEC-1-3,Identifier les entrées/sorties d'un circuit logique,0
specifier-3.3,Lister les tests fonctionnels,ELEC-2-1,Identifier les priorités de tâches dans un systèmes embarqué,0
specifier-3.3,Lister les tests fonctionnels,ELEC-2-2,Traduire un cachier des charges en une table de vérité,0
specifier-3.3,Lister les tests fonctionnels,ELEC-2-3,Programmer des entrées/sorties d'un système embarqué,0
specifier-3.3,Lister les tests fonctionnels,ELEC-15-3,Différencier les capteurs en fonction de leurs propriétés et de la mesure physique,0
specifier-3.3,Lister les tests fonctionnels,ELEC-15-4,Identifier les caractéristiques d'un systèmes à microprocesseur,0
specifier-3.3,Lister les tests fonctionnels,ELEC-17-1,Identifier les outils logiciel pour la mise en œuvre d'un système embarqué,0
specifier-3.3,Lister les tests fonctionnels,ELEC-17-2,Différencier les interfaces disponibles sur une carte électronique,0
specifier-3.3,Lister les tests fonctionnels,ELEC-17-3,Distinguer les protocoles de communication dans un système embarqué,0
specifier-3.3,Lister les tests fonctionnels,ELEC-17-4,Utiliser des actionneurs pour mettre en œuvre un système embarqué,0
specifier-3.3,Lister les tests fonctionnels,ELEC-17-5,Analyser des filtres analogiques passifs et actifs en terme de gain,0
specifier-3.3,Lister les tests fonctionnels,ELEC-31-2,Etablir une acquisition en choisissant le bon protocole de communication,0
specifier-3.3,Lister les tests fonctionnels,ELEC-31-4,Utiliser la modulation de largeur d'impulsions pour piloter des actionneurs,0
specifier-3.3,Lister les tests fonctionnels,ELEC-48-2,Programmer un système numérique pour générer un signal modulé en s'appuyant sur des paramètres pré-définis,0
specifier-3.3,Lister les tests fonctionnels,ELEC-48-3,Intégrer des requêtes d'interruptions dans un programme,0
specifier-3.3,Lister les tests fonctionnels,ELEC-48-4,Concevoir un programme avec du multithreading,0
specifier-3.3,Lister les tests fonctionnels,ELEC-52-1,Evaluer un capteur en fonction d'une documentation,0
specifier-3.3,Lister les tests fonctionnels,ELEC-52-2,Implémenter une application sur un système embarqué à l'aide de la documentation,0
specifier-3.3,Lister les tests fonctionnels,,,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-1-1,Distinguer les entrées/sorties sur un système à microprocesseur,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-1-2,Distinguer les signaux analogiques et numériques,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-1-3,Identifier les entrées/sorties d'un circuit logique,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-2-1,Identifier les priorités de tâches dans un systèmes embarqué,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-2-2,Traduire un cachier des charges en une table de vérité,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-2-3,Programmer des entrées/sorties d'un système embarqué,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-15-3,Différencier les capteurs en fonction de leurs propriétés et de la mesure physique,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-15-4,Identifier les caractéristiques d'un systèmes à microprocesseur,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-17-1,Identifier les outils logiciel pour la mise en œuvre d'un système embarqué,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-17-2,Différencier les interfaces disponibles sur une carte électronique,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-17-3,Distinguer les protocoles de communication dans un système embarqué,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-17-4,Utiliser des actionneurs pour mettre en œuvre un système embarqué,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-17-5,Analyser des filtres analogiques passifs et actifs en terme de gain,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-31-2,Etablir une acquisition en choisissant le bon protocole de communication,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-31-4,Utiliser la modulation de largeur d'impulsions pour piloter des actionneurs,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-48-2,Programmer un système numérique pour générer un signal modulé en s'appuyant sur des paramètres pré-définis,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-48-3,Intégrer des requêtes d'interruptions dans un programme,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-48-4,Concevoir un programme avec du multithreading,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-52-1,Evaluer un capteur en fonction d'une documentation,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,ELEC-52-2,Implémenter une application sur un système embarqué à l'aide de la documentation,0
specifier-4.1,Recueillir et reformuler les demandes du prescripteur en confrontant sa demande (fonctionnalités et données) à ses besoins réels pour prendre en compte le DDRS,,,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-1-1,Distinguer les entrées/sorties sur un système à microprocesseur,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-1-2,Distinguer les signaux analogiques et numériques,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-1-3,Identifier les entrées/sorties d'un circuit logique,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-2-1,Identifier les priorités de tâches dans un systèmes embarqué,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-2-2,Traduire un cachier des charges en une table de vérité,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-2-3,Programmer des entrées/sorties d'un système embarqué,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-15-3,Différencier les capteurs en fonction de leurs propriétés et de la mesure physique,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-15-4,Identifier les caractéristiques d'un systèmes à microprocesseur,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-17-1,Identifier les outils logiciel pour la mise en œuvre d'un système embarqué,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-17-2,Différencier les interfaces disponibles sur une carte électronique,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-17-3,Distinguer les protocoles de communication dans un système embarqué,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-17-4,Utiliser des actionneurs pour mettre en œuvre un système embarqué,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-17-5,Analyser des filtres analogiques passifs et actifs en terme de gain,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-31-2,Etablir une acquisition en choisissant le bon protocole de communication,0
specifier-4.2,Prototyper des interfaces utilisateurs en prenant la RGAA,ELEC-31-4,Utiliser la modulation de largeur d'impulsions pour piloter des actionneurs,0
