AC-ID,AC-TITLE,AAD-ID,AAD-TITLE,LABEL
specifier-1.2,Décomposer et organiser un processus,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0
specifier-1.2,Décomposer et organiser un processus,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0
specifier-1.2,Décomposer et organiser un processus,COMP-JC04,Compiler le code JavaCC et Java,0
specifier-1.2,Décomposer et organiser un processus,,,0
specifier-1.3,Utiliser un langage formel,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,1
specifier-1.3,Utiliser un langage formel,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",1
specifier-1.3,Utiliser un langage formel,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",1
specifier-1.3,Utiliser un langage formel,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0
specifier-1.3,Utiliser un langage formel,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0
specifier-1.3,Utiliser un langage formel,COMP-AL01,Lire et écrire des expressions rationnelles.,0
specifier-1.3,Utiliser un langage formel,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0
specifier-1.3,Utiliser un langage formel,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0
specifier-1.3,Utiliser un langage formel,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0
specifier-1.3,Utiliser un langage formel,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0
specifier-1.3,Utiliser un langage formel,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0
specifier-1.3,Utiliser un langage formel,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0
specifier-1.3,Utiliser un langage formel,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0
specifier-1.3,Utiliser un langage formel,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0
specifier-1.3,Utiliser un langage formel,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0
specifier-1.3,Utiliser un langage formel,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0
specifier-1.3,Utiliser un langage formel,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0
specifier-1.3,Utiliser un langage formel,COMP-ASE04,Ajouter des règles sémantiques.,0
specifier-1.3,Utiliser un langage formel,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0
specifier-1.3,Utiliser un langage formel,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0
specifier-1.3,Utiliser un langage formel,COMP-JC01,Représenter les unités lexicales.,0
specifier-1.3,Utiliser un langage formel,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0
specifier-1.3,Utiliser un langage formel,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0
specifier-1.3,Utiliser un langage formel,COMP-JC04,Compiler le code JavaCC et Java,0
specifier-1.3,Utiliser un langage formel,,,0
specifier-2.1,Analyser la demande,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0
specifier-2.1,Analyser la demande,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0
specifier-2.1,Analyser la demande,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0
specifier-2.1,Analyser la demande,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0
specifier-2.1,Analyser la demande,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0
specifier-2.1,Analyser la demande,COMP-AL01,Lire et écrire des expressions rationnelles.,0
specifier-2.1,Analyser la demande,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0
specifier-2.1,Analyser la demande,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0
specifier-2.1,Analyser la demande,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0
specifier-2.1,Analyser la demande,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0
specifier-2.1,Analyser la demande,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0
specifier-2.1,Analyser la demande,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0
specifier-2.1,Analyser la demande,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0
specifier-2.1,Analyser la demande,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0
specifier-2.1,Analyser la demande,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0
specifier-2.1,Analyser la demande,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0
specifier-2.1,Analyser la demande,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0
specifier-2.1,Analyser la demande,COMP-ASE04,Ajouter des règles sémantiques.,0
specifier-2.1,Analyser la demande,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0
specifier-2.1,Analyser la demande,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0
specifier-2.1,Analyser la demande,COMP-JC01,Représenter les unités lexicales.,0
specifier-2.1,Analyser la demande,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0
specifier-2.1,Analyser la demande,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0
specifier-2.1,Analyser la demande,COMP-JC04,Compiler le code JavaCC et Java,0
specifier-2.1,Analyser la demande,,,0
specifier-2.2,Définir des cas d’utilisation,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0
specifier-2.2,Définir des cas d’utilisation,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0
specifier-2.2,Définir des cas d’utilisation,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0
specifier-2.2,Définir des cas d’utilisation,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0
specifier-2.2,Définir des cas d’utilisation,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0
specifier-2.2,Définir des cas d’utilisation,COMP-AL01,Lire et écrire des expressions rationnelles.,0
specifier-2.2,Définir des cas d’utilisation,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0
specifier-2.2,Définir des cas d’utilisation,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0
specifier-2.2,Définir des cas d’utilisation,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0
specifier-2.2,Définir des cas d’utilisation,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0
specifier-2.2,Définir des cas d’utilisation,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0
specifier-2.2,Définir des cas d’utilisation,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0
specifier-2.2,Définir des cas d’utilisation,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0
specifier-2.2,Définir des cas d’utilisation,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0
specifier-2.2,Définir des cas d’utilisation,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0
specifier-2.2,Définir des cas d’utilisation,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0
specifier-2.2,Définir des cas d’utilisation,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0
specifier-2.2,Définir des cas d’utilisation,COMP-ASE04,Ajouter des règles sémantiques.,0
specifier-2.2,Définir des cas d’utilisation,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0
specifier-2.2,Définir des cas d’utilisation,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0
specifier-2.2,Définir des cas d’utilisation,COMP-JC01,Représenter les unités lexicales.,0
specifier-2.2,Définir des cas d’utilisation,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0
specifier-2.2,Définir des cas d’utilisation,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0
specifier-2.2,Définir des cas d’utilisation,COMP-JC04,Compiler le code JavaCC et Java,0
specifier-2.2,Définir des cas d’utilisation,,,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-AL01,Lire et écrire des expressions rationnelles.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE04,Ajouter des règles sémantiques.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-JC01,Représenter les unités lexicales.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-JC04,Compiler le code JavaCC et Java,0
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,,,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-AL01,Lire et écrire des expressions rationnelles.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE04,Ajouter des règles sémantiques.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-JC01,Représenter les unités lexicales.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-JC04,Compiler le code JavaCC et Java,0
specifier-3.1,Discriminer et hiérarchiser les demandes,,,0
specifier-3.2,Définir la recette,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0
specifier-3.2,Définir la recette,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0
specifier-3.2,Définir la recette,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0
specifier-3.2,Définir la recette,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0
specifier-3.2,Définir la recette,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0
specifier-3.2,Définir la recette,COMP-AL01,Lire et écrire des expressions rationnelles.,0
specifier-3.2,Définir la recette,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0
specifier-3.2,Définir la recette,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0
specifier-3.2,Définir la recette,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0
specifier-3.2,Définir la recette,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0
specifier-3.2,Définir la recette,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0
specifier-3.2,Définir la recette,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0
specifier-3.2,Définir la recette,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0
specifier-3.2,Définir la recette,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0
specifier-3.2,Définir la recette,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0
specifier-3.2,Définir la recette,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0
specifier-3.2,Définir la recette,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0
specifier-3.2,Définir la recette,COMP-ASE04,Ajouter des règles sémantiques.,0
specifier-3.2,Définir la recette,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0
specifier-3.2,Définir la recette,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0
specifier-3.2,Définir la recette,COMP-JC01,Représenter les unités lexicales.,0
specifier-3.2,Définir la recette,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0
specifier-3.2,Définir la recette,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0
specifier-3.2,Définir la recette,COMP-JC04,Compiler le code JavaCC et Java,0
specifier-3.2,Définir la recette,,,0
specifier-3.3,Lister les tests fonctionnels,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0
specifier-3.3,Lister les tests fonctionnels,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0
specifier-3.3,Lister les tests fonctionnels,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0
specifier-3.3,Lister les tests fonctionnels,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0
specifier-3.3,Lister les tests fonctionnels,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0
specifier-3.3,Lister les tests fonctionnels,COMP-AL01,Lire et écrire des expressions rationnelles.,0
specifier-3.3,Lister les tests fonctionnels,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0
specifier-3.3,Lister les tests fonctionnels,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0
specifier-3.3,Lister les tests fonctionnels,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0
specifier-3.3,Lister les tests fonctionnels,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0
specifier-3.3,Lister les tests fonctionnels,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0
specifier-3.3,Lister les tests fonctionnels,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0
specifier-3.3,Lister les tests fonctionnels,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0
specifier-3.3,Lister les tests fonctionnels,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0
specifier-3.3,Lister les tests fonctionnels,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0
specifier-3.3,Lister les tests fonctionnels,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0
