AC-ID,AC-TITLE,AAD-ID,AAD-TITLE,LABEL,MEAN-MAXSIM
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0,0.5118499994
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0,0.5319103599
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0,0.5236417055
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0,0.5240620375
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,COMP-ASE04,Ajouter des règles sémantiques.,0,0.5523642302
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0,0.5091441870
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0,0.5209931731
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,COMP-JC01,Représenter les unités lexicales.,0,0.5626041293
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0,0.5229110122
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0,0.4886812866
specifier-1.1,Décrire les types de données en entrée et sortie de chaque composant,COMP-JC04,Compiler le code JavaCC et Java,0,0.5294098854
specifier-1.2,Décomposer et organiser un processus,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0,0.5302680731
specifier-1.2,Décomposer et organiser un processus,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0,0.5582975745
specifier-1.2,Décomposer et organiser un processus,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0,0.5197347403
specifier-1.2,Décomposer et organiser un processus,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0,0.5321154594
specifier-1.2,Décomposer et organiser un processus,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0,0.5731155872
specifier-1.2,Décomposer et organiser un processus,COMP-AL01,Lire et écrire des expressions rationnelles.,0,0.5506004095
specifier-1.2,Décomposer et organiser un processus,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0,0.5406164527
specifier-1.2,Décomposer et organiser un processus,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0,0.5183602571
specifier-1.2,Décomposer et organiser un processus,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0,0.5129775405
specifier-1.2,Décomposer et organiser un processus,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0,0.5237478018
specifier-1.2,Décomposer et organiser un processus,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0,0.5421234369
specifier-1.2,Décomposer et organiser un processus,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0,0.6083191633
specifier-1.2,Décomposer et organiser un processus,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0,0.5618186593
specifier-1.2,Décomposer et organiser un processus,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0,0.5725268126
specifier-1.2,Décomposer et organiser un processus,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0,0.5459601879
specifier-1.2,Décomposer et organiser un processus,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0,0.5409581065
specifier-1.2,Décomposer et organiser un processus,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0,0.5395011306
specifier-1.2,Décomposer et organiser un processus,COMP-ASE04,Ajouter des règles sémantiques.,0,0.5706883669
specifier-1.2,Décomposer et organiser un processus,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0,0.5290032625
specifier-1.2,Décomposer et organiser un processus,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0,0.5435531735
specifier-1.2,Décomposer et organiser un processus,COMP-JC01,Représenter les unités lexicales.,0,0.5629160404
specifier-1.2,Décomposer et organiser un processus,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0,0.5305142999
specifier-1.2,Décomposer et organiser un processus,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0,0.5204431415
specifier-1.2,Décomposer et organiser un processus,COMP-JC04,Compiler le code JavaCC et Java,0,0.5446399450
specifier-1.3,Utiliser un langage formel,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,1,0.6585229635
specifier-1.3,Utiliser un langage formel,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",1,0.6161574125
specifier-1.3,Utiliser un langage formel,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",1,0.5261018276
specifier-1.3,Utiliser un langage formel,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0,0.5508970618
specifier-1.3,Utiliser un langage formel,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0,0.5431388617
specifier-1.3,Utiliser un langage formel,COMP-AL01,Lire et écrire des expressions rationnelles.,0,0.5834320784
specifier-1.3,Utiliser un langage formel,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0,0.5451293588
specifier-1.3,Utiliser un langage formel,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0,0.5603203177
specifier-1.3,Utiliser un langage formel,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0,0.5250432491
specifier-1.3,Utiliser un langage formel,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0,0.5435208082
specifier-1.3,Utiliser un langage formel,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0,0.5396928787
specifier-1.3,Utiliser un langage formel,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0,0.5784710050
specifier-1.3,Utiliser un langage formel,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0,0.5702753067
specifier-1.3,Utiliser un langage formel,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0,0.5463522077
specifier-1.3,Utiliser un langage formel,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0,0.5784595013
specifier-1.3,Utiliser un langage formel,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0,0.5712438822
specifier-1.3,Utiliser un langage formel,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0,0.5699017644
specifier-1.3,Utiliser un langage formel,COMP-ASE04,Ajouter des règles sémantiques.,0,0.6164827943
specifier-1.3,Utiliser un langage formel,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0,0.5609187484
specifier-1.3,Utiliser un langage formel,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0,0.5477373004
specifier-1.3,Utiliser un langage formel,COMP-JC01,Représenter les unités lexicales.,0,0.6218261719
specifier-1.3,Utiliser un langage formel,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0,0.5649440885
specifier-1.3,Utiliser un langage formel,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0,0.5502098203
specifier-1.3,Utiliser un langage formel,COMP-JC04,Compiler le code JavaCC et Java,0,0.5604403019
specifier-2.1,Analyser la demande,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0,0.5318742990
specifier-2.1,Analyser la demande,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0,0.5506348014
specifier-2.1,Analyser la demande,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0,0.5218282938
specifier-2.1,Analyser la demande,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0,0.5061308146
specifier-2.1,Analyser la demande,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0,0.5130648017
specifier-2.1,Analyser la demande,COMP-AL01,Lire et écrire des expressions rationnelles.,0,0.5557567477
specifier-2.1,Analyser la demande,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0,0.5339359641
specifier-2.1,Analyser la demande,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0,0.5146873593
specifier-2.1,Analyser la demande,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0,0.5180519223
specifier-2.1,Analyser la demande,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0,0.5023527741
specifier-2.1,Analyser la demande,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0,0.5087381005
specifier-2.1,Analyser la demande,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0,0.5454726219
specifier-2.1,Analyser la demande,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0,0.5376740694
specifier-2.1,Analyser la demande,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0,0.5321956277
specifier-2.1,Analyser la demande,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0,0.5608687401
specifier-2.1,Analyser la demande,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0,0.5549104214
specifier-2.1,Analyser la demande,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0,0.5567442179
specifier-2.1,Analyser la demande,COMP-ASE04,Ajouter des règles sémantiques.,0,0.5622940660
specifier-2.1,Analyser la demande,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0,0.5121582150
specifier-2.1,Analyser la demande,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0,0.5256889462
specifier-2.1,Analyser la demande,COMP-JC01,Représenter les unités lexicales.,0,0.5619598031
specifier-2.1,Analyser la demande,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0,0.5332798958
specifier-2.1,Analyser la demande,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0,0.5097666979
specifier-2.1,Analyser la demande,COMP-JC04,Compiler le code JavaCC et Java,0,0.5463712215
specifier-2.2,Définir des cas d’utilisation,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0,0.5402242541
specifier-2.2,Définir des cas d’utilisation,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0,0.5593087673
specifier-2.2,Définir des cas d’utilisation,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0,0.5086476803
specifier-2.2,Définir des cas d’utilisation,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0,0.5173367262
specifier-2.2,Définir des cas d’utilisation,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0,0.5077884197
specifier-2.2,Définir des cas d’utilisation,COMP-AL01,Lire et écrire des expressions rationnelles.,0,0.5490226746
specifier-2.2,Définir des cas d’utilisation,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0,0.5333292484
specifier-2.2,Définir des cas d’utilisation,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0,0.5130553842
specifier-2.2,Définir des cas d’utilisation,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0,0.5092257261
specifier-2.2,Définir des cas d’utilisation,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0,0.4943909049
specifier-2.2,Définir des cas d’utilisation,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0,0.4936282635
specifier-2.2,Définir des cas d’utilisation,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0,0.5416727066
specifier-2.2,Définir des cas d’utilisation,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0,0.5540403128
specifier-2.2,Définir des cas d’utilisation,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0,0.5260137320
specifier-2.2,Définir des cas d’utilisation,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0,0.5427943468
specifier-2.2,Définir des cas d’utilisation,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0,0.5405825973
specifier-2.2,Définir des cas d’utilisation,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0,0.5347951651
specifier-2.2,Définir des cas d’utilisation,COMP-ASE04,Ajouter des règles sémantiques.,0,0.5699858665
specifier-2.2,Définir des cas d’utilisation,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0,0.5206636786
specifier-2.2,Définir des cas d’utilisation,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0,0.5243955255
specifier-2.2,Définir des cas d’utilisation,COMP-JC01,Représenter les unités lexicales.,0,0.5717927217
specifier-2.2,Définir des cas d’utilisation,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0,0.5289255381
specifier-2.2,Définir des cas d’utilisation,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0,0.5310716033
specifier-2.2,Définir des cas d’utilisation,COMP-JC04,Compiler le code JavaCC et Java,0,0.5364308357
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0,0.5298132896
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0,0.5442965031
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0,0.4979003966
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0,0.4965171218
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0,0.4989593029
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-AL01,Lire et écrire des expressions rationnelles.,0,0.5344349146
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0,0.5455532670
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0,0.4999785125
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0,0.4961448908
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0,0.4845026135
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0,0.4853864312
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0,0.5261142254
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0,0.5264648199
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0,0.5148676038
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0,0.5337563753
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0,0.5270992517
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0,0.5213895440
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE04,Ajouter des règles sémantiques.,0,0.5559786558
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0,0.4996872544
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0,0.5149630308
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-JC01,Représenter les unités lexicales.,0,0.5512518883
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0,0.5148878098
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0,0.5090478659
specifier-2.3,Caractériser l’utilisation des données au regard du RGPD,COMP-JC04,Compiler le code JavaCC et Java,0,0.5254114866
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0,0.5245231986
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0,0.5583144426
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0,0.5018420815
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0,0.5066726208
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0,0.5113738775
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-AL01,Lire et écrire des expressions rationnelles.,0,0.5452805758
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0,0.5290860534
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0,0.5093003511
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0,0.4986734390
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0,0.4861194491
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0,0.4885451794
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0,0.5502520204
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0,0.5399273038
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0,0.5313959718
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0,0.5357107520
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0,0.5348745584
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0,0.5352278948
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE04,Ajouter des règles sémantiques.,0,0.5745009184
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0,0.5178936720
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0,0.5063962340
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-JC01,Représenter les unités lexicales.,0,0.5560029745
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0,0.5275575519
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0,0.5131857395
specifier-3.1,Discriminer et hiérarchiser les demandes,COMP-JC04,Compiler le code JavaCC et Java,0,0.5387856960
specifier-3.2,Définir la recette,COMP-TL01,Choisir le type d'un langage formel en fonction des caractéristiques des mots à reconnaître.,0,0.5258411169
specifier-3.2,Définir la recette,COMP-TL02,"Déterminer le rôle des différents éléments d'une grammaire formelle (terminaux, non terminaux, axiome, règles).",0,0.5501309633
specifier-3.2,Définir la recette,COMP-TL03,"Déterminer, à l'aide de l'algorithme de dérivation, l'appartenance ou non d'un mot à un langage formel.",0,0.5011507869
specifier-3.2,Définir la recette,COMP-COMP01,"Comprendre le vocabulaire des bases de la théorie de la compilation : unité lexicale, lexème, AST.",0,0.5130010247
specifier-3.2,Définir la recette,COMP-COMP02,Connaître les entrées et sorties des différentes étapes du processus de la compilation.,0,0.5152609944
specifier-3.2,Définir la recette,COMP-AL01,Lire et écrire des expressions rationnelles.,0,0.5483292341
specifier-3.2,Définir la recette,COMP-AL02,"Caractériser un automate à états finis (déterministe, non déterministe, à epsilon transition).",0,0.5279065371
specifier-3.2,Définir la recette,COMP-AL03,"Comprendre la correspondance entre grammaire formelle linéaire, expression rationnelle et automate à états finis.",0,0.5125861168
specifier-3.2,Définir la recette,COMP-AL04,"Déterminer, à l'aide de l'algorithme de parcours d'automate, l'appartenance ou non d'un mot à un langage rationnel.",0,0.5027757883
specifier-3.2,Définir la recette,COMP-ASY01,Créer un AST depuis la racine à l'aide de l'algorithme de dérivation.,0,0.4984426498
specifier-3.2,Définir la recette,COMP-ASY02,Créer un AST depuis les feuilles à l'aide de l'algorithme décalage-réduction.,0,0.4986082613
specifier-3.2,Définir la recette,COMP-ASY03,Désambiguïser une grammaire en décomposant des règles.,0,0.5394887924
specifier-3.2,Définir la recette,COMP-ASY04,Désambiguïser une grammaire en priorisant des unités lexicales ou en définissant des associativités.,0,0.5431571007
specifier-3.2,Définir la recette,COMP-ASY05,Supprimer des récursivités à gauche à l'aide de l'algorithme décalage-réduction.,0,0.5220405459
specifier-3.2,Définir la recette,COMP-ASE01,Calculer la valeur d'un attribut synthétisé d'une grammaire attribuée.,0,0.5426164865
specifier-3.2,Définir la recette,COMP-ASE02,Calculer la valeur d'un attribut hérité d'une grammaire attribuée.,0,0.5392010808
specifier-3.2,Définir la recette,COMP-ASE03,Calculer le graphe des dépendances d'une grammaire attribuée.,0,0.5328598619
specifier-3.2,Définir la recette,COMP-ASE04,Ajouter des règles sémantiques.,0,0.5636047721
specifier-3.2,Définir la recette,COMP-ASE05,Réprésenter et implémenter en classes les non terminaux des grammaires attribuées.,0,0.5156586170
specifier-3.2,Définir la recette,COMP-ASE06,"Utiliser le design pattern Visiteur pour développer les analyseurs sémantiques, l'optimiseur et la phase de traitement.",0,0.5049281716
specifier-3.2,Définir la recette,COMP-JC01,Représenter les unités lexicales.,0,0.5615911484
specifier-3.2,Définir la recette,COMP-JC02,Traduire les règles de la grammaire attribuée et les règles sémantiques en code JavaCC.,0,0.5308309793
specifier-3.2,Définir la recette,COMP-JC03,Remplacer les règles utilisant epsilon par l'utilisation de l'opérateur de Kleene.,0,0.5047794580
